Time,Angle1 [deg],Angle2 [deg],Angle1 vel [deg/s],Angle2 vel [deg/s],Angle1 acc [deg/s^2],Angle2 acc [deg/s^2],Endpoint pos x [m],Endpoint pos y [m],Endpoint vel x [m/s],Endpoint vel y [m/s],Delivery pos x [m],Delivery pos y [m]
6.06,3.14381,-3.18803,0.267133,0.034345,-0.00056995,-0.000150648,-0.128916,-0.0439214,0.0131601,-0.00218508,0,0
6.09,3.15182,-3.187,0.267128,0.0343914,-0.000165494,0.00154655,-0.128526,-0.0439852,0.0128867,-0.0020249,0,0
6.12,3.15984,-3.18597,0.26708,0.0342113,-0.00160302,-0.00600453,-0.128143,-0.0440443,0.0126036,-0.00207688,0,0
6.15,3.16785,-3.18494,0.267045,0.0341233,-0.00117953,-0.00293321,-0.127769,-0.044105,0.0123262,-0.0020489,0,0
6.18,3.17586,-3.18392,0.267021,0.0341034,-0.000812226,-0.000663746,-0.127403,-0.0441649,0.0120512,-0.00196321,0,0
6.21,3.18387,-3.18289,0.267007,0.0341401,-0.000470923,0.0012222,-0.127046,-0.0451403,0.0120528,-0.00183049,0,0
6.24,3.19188,-3.18187,0.266993,0.0341689,-0.000435732,0.000961787,-0.126697,-0.0442759,0.0114998,-0.00171007,0,0
6.27,3.19989,-3.18085,0.266981,0.0341916,-0.000403385,0.000756121,-0.126356,-0.0443259,0.0112221,-0.00160044,0,0
6.3,3.2079,-3.17982,0.26697,0.0342094,-0.000373429,0.000592235,-0.126024,-0.0443727,0.0109433,-0.0015004,0,0
6.33,3.21591,-3.17879,0.26696,0.0342231,-0.000345426,0.000457427,-0.125699,-0.0444165,0.0106637,-0.00140915,0,0
6.36,3.22392,-3.17777,0.26695,0.0342335,-0.000319181,0.000346125,-0.125384,-0.0444577,0.0103834,-0.00132601,0,0
6.39,3.23193,-3.17674,0.266941,0.0342411,-0.000294529,0.000253579,-0.125076,-0.0444964,0.0101025,-0.00125046,0,0
6.42,3.23994,-3.17571,0.266933,0.0342464,-0.000271399,0.000177866,-0.124778,-0.044533,0.00982132,-0.00118201,0,0
6.45,3.24794,-3.17469,0.266926,0.0342499,-0.000249688,0.000116131,-0.124487,-0.0445676,0.0095398,-0.00112027,0,0
6.48,3.25595,-3.17366,0.266919,0.0342518,-0.000229274,6.48E-05,-0.124205,-0.0446004,0.00925809,-0.00106493,0,0
6.51,3.26396,-3.17263,0.266913,0.0342526,-0.000210239,2.65E-05,-0.123932,-0.0446316,0.00897627,-0.00101562,0,0
6.54,3.27197,-3.1716,0.266907,0.0342522,-0.000192033,-1.54E-05,-0.123667,-0.0446614,0.00869445,-0.000972426,0,0
6.57,3.27997,-3.17058,0.266902,0.0342507,-0.000175017,-4.99E-05,-0.12341,-0.04469,0.00841271,-0.000935141,0,0
6.6,3.28798,-3.16955,0.266897,0.0342492,-0.000160115,-4.92E-05,-0.123162,-0.0447176,0.00813102,-0.000902758,0,0
6.63,3.29599,-3.16852,0.266892,0.0342469,-0.000145242,-7.55E-05,-0.122922,-0.0447442,0.00784955,-0.000876027,0,0
6.66,3.30399,-3.16749,0.266888,0.0342438,-0.000131249,-0.000103403,-0.122691,-0.0447701,0.00756839,-0.000854983,0,0
6.69,3.312,-3.16647,0.266885,0.0342403,-0.000118677,-0.000117046,-0.122468,-0.0447955,0.00728757,-0.000839213,0,0
6.72,3.32001,-3.16544,0.266882,0.0342369,-0.000107635,-0.000113214,-0.122254,-0.0448204,0.00700708,-0.000828215,0,0
6.75,3.32801,-3.16441,0.266879,0.034233,-9.68E-05,-0.000130358,-0.122048,-0.0448451,0.00672709,-0.000822563,0,0
6.78,3.33602,-3.16338,0.266876,0.0342286,-8.70E-05,-0.000146159,-0.12185,-0.0448697,0.00644766,-0.000822207,0,0
6.81,3.34403,-3.16236,0.266874,0.0342238,-7.81E-05,-0.000161342,-0.121661,-0.0448944,0.00616887,-0.000827113,0,0
6.84,3.35203,-3.16133,0.266872,0.0342175,-6.90E-05,-0.000208441,-0.12148,-0.0449193,0.00589096,-0.000838153,0,0
6.87,3.36004,-3.1603,0.26687,0.0342113,-6.25E-05,-0.000209108,-0.121307,-0.0449446,0.00561379,-0.000854013,0,0
6.9,3.36804,-3.15928,0.266868,0.034206,-5.82E-05,-0.000173904,-0.121143,-0.0449704,0.00533719,-0.000873683,0,0
6.93,3.37605,-3.15825,0.266867,0.0342009,-5.36E-05,-0.000172593,-0.120987,-0.0449969,0.0050614,-0.000898092,0,0
6.96,3.38406,-3.15723,0.266865,0.0341952,-4.93E-05,-0.000190339,-0.120839,-0.0450242,0.0047866,-0.00092775,0,0
6.99,3.39206,-3.1562,0.266864,0.0341899,-4.71E-05,-0.000175669,-0.1207,-0.0450525,0.00451266,-0.000961742,0,0
7.02,3.40007,-3.15517,0.266862,0.0341846,-4.53E-05,-0.000177854,-0.120569,-0.0450818,0.00423973,-0.00100052,0,0
7.05,3.40807,-3.15415,0.266861,0.0341789,-4.40E-05,-0.000189402,-0.120446,-0.0451124,0.00396795,-0.00104431,0,0
7.08,3.41608,-3.15312,0.26686,0.0341725,-4.33E-05,-0.000211354,-0.120331,-0.0451444,0.00369745,-0.00109339,0,0
7.11,3.42409,-3.1521,0.266858,0.0341654,-4.34E-05,-0.000238198,-0.120224,-0.0451779,0.00342836,-0.00114786,0,0
7.14,3.43209,-3.15107,0.266857,0.034158,-4.52E-05,-0.000245067,-0.120125,-0.0452131,0.00316061,-0.00120714,0,0
7.17,3.4401,-3.15005,0.266856,0.0341506,-4.81E-05,-0.000247355,-0.120034,-0.0452502,0.00289421,-0.0012711,0,0
7.2,3.4481,-3.14902,0.266854,0.0341431,-5.19E-05,-0.000251891,-0.119951,-0.0452892,0.00262926,-0.00133976,0,0
7.23,3.45611,-3.148,0.266852,0.0341359,-5.73E-05,-0.000239037,-0.119876,-0.0453304,0.00236566,-0.00141263,0,0
7.26,3.46411,-3.14698,0.26685,0.0341282,-6.26E-05,-0.000254557,-0.119809,-0.0453738,0.00210371,-0.00149045,0,0
7.29,3.47212,-3.14595,0.266848,0.0341203,-6.90E-05,-0.00026639,-0.11975,-0.0454197,0.00184345,-0.00157311,0,0
7.32,3.48013,-3.14493,0.266846,0.0341119,-7.65E-05,-0.000277292,-0.119699,-0.0454681,0.00158493,-0.00166053,0,0
7.35,3.48813,-3.1439,0.266843,0.0341033,-8.48E-05,-0.000289231,-0.119655,-0.0455191,0.00132823,-0.00175272,0,0
7.38,3.49614,-3.14288,0.266841,0.0340946,-9.46E-05,-0.000289258,-0.119619,-0.0455731,0.00107331,-0.00184934,0,0
7.41,3.50414,-3.14186,0.266837,0.0340855,-0.000104834,-0.00030389,-0.119591,-0.0456299,0.00082036,-0.00195073,0,0
7.44,3.51215,-3.14084,0.266834,0.0340763,-0.000116511,-0.000305623,-0.11957,-0.0456899,0.000569325,-0.00205653,0,0
7.47,3.52015,-3.13981,0.26683,0.0340671,-0.000129178,-0.000307253,-0.119557,-0.0457531,0.000320257,-0.00216669,0,0
7.5,3.52816,-3.13879,0.266826,0.0340577,-0.000142683,-0.000313127,-0.119551,-0.0458197,7.33E-05,-0.00228131,0,0
7.53,3.53616,-3.13777,0.266821,0.034048,-0.000157084,-0.000321748,-0.119552,-0.0458898,-0.000171583,-0.00240042,0,0
7.56,3.54417,-3.13675,0.266816,0.0340381,-0.000172444,-0.000331434,-0.119561,-0.0459636,-0.000414191,-0.00252401,0,0
7.59,3.55217,-3.13573,0.26681,0.0340279,-0.000188919,-0.000337985,-0.119577,-0.0460411,-0.00065454,-0.00265196,0,0
7.62,3.56017,-3.13471,0.266804,0.0340176,-0.000206415,-0.000344092,-0.119601,-0.0461225,-0.000892577,-0.00278423,0,0
7.65,3.56818,-3.13369,0.266797,0.034007,-0.000224815,-0.000353118,-0.119631,-0.0462079,-0.00112821,-0.00292086,0,0
7.68,3.57618,-3.13267,0.26679,0.0339961,-0.00024413,-0.000364948,-0.119668,-0.0462975,-0.00136134,-0.00306187,0,0
7.71,3.58419,-3.13165,0.266782,0.0339848,-0.000264518,-0.000375173,-0.119713,-0.0463914,-0.00159193,-0.00320719,0,0
7.74,3.59219,-3.13063,0.266774,0.0339733,-0.000285972,-0.000384142,-0.119764,-0.0464897,-0.00181994,-0.00335673,0,0
7.77,3.60019,-3.12961,0.266764,0.0339614,-0.00030832,-0.000396829,-0.119822,-0.0465926,-0.00204525,-0.00351057,0,0
7.8,3.6082,-3.12859,0.266754,0.033949,-0.00033152,-0.000414695,-0.119887,-0.0467002,-0.00226774,-0.00366877,0,0
7.83,3.6162,-3.12757,0.266744,0.0339366,-0.000356428,-0.000413025,-0.119958,-0.0468125,-0.0024876,-0.00383081,0,0
7.86,3.6242,-3.12655,0.266732,0.0339237,-0.00038176,-0.000429389,-0.120036,-0.0469298,-0.00270454,-0.00399709,0,0
7.89,3.6322,-3.12553,0.26672,0.0339105,-0.000408329,-0.000440037,-0.120121,-0.0470521,-0.00291859,-0.00416743,0,0
7.92,3.6402,-3.12452,0.266707,0.0338968,-0.000435761,-0.000456189,-0.120212,-0.0471796,-0.00312959,-0.00434191,0,0
7.95,3.64821,-3.1235,0.266693,0.0338831,-0.000464814,-0.000455468,-0.120309,-0.0473124,-0.00333774,-0.00452007,0,0
7.98,3.65621,-3.12248,0.266678,0.0338691,-0.000494502,-0.000467627,-0.120412,-0.0474505,-0.00354279,-0.00470218,0,0
8.01,3.66421,-3.12147,0.266662,0.0338548,-0.000525385,-0.000476006,-0.120521,-0.0475942,-0.00374476,-0.00488811,0,0
8.04,3.67221,-3.12045,0.266646,0.0338404,-0.000557459,-0.00048095,-0.120637,-0.0477436,-0.00394363,-0.00507771,0,0
8.07,3.68021,-3.11944,0.266628,0.0338256,-0.00059038,-0.000493184,-0.120758,-0.0478986,-0.00413925,-0.00527111,0,0
8.1,3.68821,-3.11842,0.266609,0.0338106,-0.00062457,-0.000499967,-0.120885,-0.0480596,-0.00433165,-0.00546814,0,0
8.13,3.6962,-3.11741,0.266589,0.0337952,-0.000659697,-0.000511876,-0.121018,-0.0482265,-0.0045207,-0.00566887,0,0
8.16,3.7042,-3.11639,0.266568,0.0337799,-0.000696293,-0.000512488,-0.121157,-0.0483995,-0.00470652,-0.00587296,0,0
8.19,3.7122,-3.11538,0.266546,0.0337642,-0.000733711,-0.000522785,-0.121301,-0.0485786,-0.00488892,-0.00608062,0,0
8.22,3.72019,-3.11437,0.266523,0.033748,-0.000772055,-0.000539628,-0.12145,-0.048764,-0.00506774,-0.00629192,0,0
8.25,3.72819,-3.11335,0.266499,0.0337314,-0.00081166,-0.000552429,-0.121605,-0.0489559,-0.00524299,-0.00650672,0,0
8.28,3.73619,-3.11234,0.266473,0.0337145,-0.000852406,-0.00056533,-0.121765,-0.0491542,-0.00541462,-0.00672497,0,0
8.31,3.74418,-3.11133,0.266447,0.033697,-0.000894192,-0.000582051,-0.12193,-0.0493591,-0.00558253,-0.00694668,0,0
8.34,3.75217,-3.11032,0.266418,0.0336791,-0.000937191,-0.000597162,-0.1221,-0.0495707,-0.00574667,-0.00717178,0,0
8.37,3.76017,-3.10931,0.266389,0.0336606,-0.000981213,-0.000617163,-0.122275,-0.0497891,-0.00590693,-0.00740029,0,0
8.4,3.76816,-3.1083,0.266358,0.0336416,-0.00102658,-0.000631425,-0.122455,-0.0500145,-0.00606334,-0.00763204,0,0
8.43,3.77615,-3.10729,0.266326,0.0336222,-0.00107312,-0.000646156,-0.122639,-0.0502468,-0.00621585,-0.00786696,0,0
8.46,3.78414,-3.10628,0.266292,0.0336025,-0.00112094,-0.000658305,-0.122828,-0.0504862,-0.00636446,-0.00810494,0,0
8.49,3.79213,-3.10527,0.266257,0.0335823,-0.0011699,-0.000672718,-0.123021,-0.0507328,-0.00650909,-0.00834597,0,0
8.52,3.80011,-3.10427,0.266221,0.033562,-0.00122034,-0.000678464,-0.123219,-0.0509867,-0.00664985,-0.00858978,0,0
8.55,3.8081,-3.10326,0.266182,0.0335412,-0.00127179,-0.000692496,-0.123421,-0.0512479,-0.00678655,-0.0088365,0,0
8.58,3.81609,-3.10225,0.266143,0.03352,-0.00132447,-0.000707412,-0.123626,-0.0515166,-0.00691914,-0.00908609,0,0
8.61,3.82407,-3.10125,0.266101,0.0334984,-0.0013785,-0.00071841,-0.123836,-0.0517928,-0.00704763,-0.00933839,0,0
8.64,3.83205,-3.10024,0.266058,0.0334764,-0.0014337,-0.000733367,-0.124049,-0.0520766,-0.00717193,-0.00959341,0,0
8.67,3.84004,-3.09924,0.266014,0.033454,-0.00149017,-0.000748157,-0.124267,-0.0523681,-0.007292,-0.0098511,0,0
8.7,3.84802,-3.09824,0.265967,0.0334311,-0.00154798,-0.000760792,-0.124487,-0.0526674,-0.00740783,-0.0101113,0,0
8.73,3.85599,-3.09723,0.265919,0.0334078,-0.00160692,-0.000779026,-0.124711,-0.0529745,-0.00751929,-0.0103741,0,0
8.76,3.86397,-3.09623,0.265869,0.0333841,-0.00166736,-0.000789519,-0.124939,-0.0532896,-0.00762648,-0.0106393,0,0
8.79,3.87195,-3.09523,0.265817,0.0333599,-0.00172898,-0.000804757,-0.125169,-0.0536126,-0.00772928,-0.0109069,0,0
8.82,3.87992,-3.09423,0.265763,0.0333353,-0.00179188,-0.000820425,-0.125403,-0.0539437,-0.00782765,-0.0111767,0,0
8.85,3.8879,-3.09323,0.265708,0.0333102,-0.00185605,-0.000837805,-0.125639,-0.054283,-0.00792152,-0.0114489,0,0
8.88,3.89587,-3.09223,0.26565,0.0332847,-0.00192161,-0.000851058,-0.125879,-0.0546304,-0.00801094,-0.0117232,0,0
8.91,3.90384,-3.09123,0.26559,0.0332586,-0.00198837,-0.000868299,-0.12612,-0.0549861,-0.00809579,-0.0119996,0,0
8.94,3.9118,-3.09023,0.265529,0.0332321,-0.0020565,-0.000883018,-0.126365,-0.0553501,-0.00817611,-0.012278,0,0
8.97,3.91977,-3.08924,0.265465,0.0332052,-0.00212593,-0.000897174,-0.126611,-0.0557225,-0.00825187,-0.0125584,0,0
9,3.92773,-3.08824,0.265399,0.0331778,-0.00219662,-0.000913224,-0.12686,-0.0561034,-0.008323,-0.0128406,0,0
9.03,3.9357,-3.08724,0.265331,0.03315,-0.00226861,-0.000928542,-0.127111,-0.0564927,-0.0083895,-0.0131246,0,0
9.06,3.94366,-3.08625,0.265261,0.0331217,-0.00234189,-0.000943439,-0.127364,-0.0568906,-0.00845134,-0.0134103,0,0
9.09,3.95161,-3.08526,0.265188,0.0330928,-0.00241638,-0.000960562,-0.127619,-0.0572971,-0.00850846,-0.0136977,0,0
9.12,3.95957,-3.08426,0.265113,0.0330636,-0.00249216,-0.00097601,-0.127875,-0.0577122,-0.00856088,-0.0139867,0,0
9.15,3.96752,-3.08327,0.265036,0.0330338,-0.00256918,-0.000991368,-0.128133,-0.0581361,-0.00860856,-0.0142771,0,0
9.18,3.97547,-3.08228,0.264957,0.0330036,-0.00264745,-0.0010061,-0.128392,-0.0585686,-0.0086515,-0.0145689,0,0
9.21,3.98342,-3.08129,0.264875,0.032973,-0.00272691,-0.00102229,-0.128652,-0.05901,-0.00868965,-0.0148621,0,0
9.24,3.99137,-3.0803,0.264791,0.0329418,-0.00280755,-0.0010389,-0.128914,-0.0594602,-0.00872299,-0.0151565,0,0
9.27,3.99931,-3.07931,0.264704,0.0329102,-0.00288938,-0.0010542,-0.129176,-0.0599192,-0.00875153,-0.0154521,0,0
9.3,4.00725,-3.07832,0.264615,0.0328781,-0.00297235,-0.0010703,-0.129439,-0.0603871,-0.00877523,-0.0157488,0,0
9.33,4.01519,-3.07734,0.264523,0.0328455,-0.00305648,-0.00108551,-0.129703,-0.0608639,-0.0087941,-0.0160465,0,0
9.36,4.02313,-3.07635,0.264429,0.0328125,-0.00314175,-0.00110018,-0.129968,-0.0613497,-0.00880813,-0.0163451,0,0
9.39,4.03106,-3.07537,0.264332,0.032779,-0.00322802,-0.00111769,-0.130232,-0.0618445,-0.00881726,-0.0166446,0,0
9.42,4.03899,-3.07439,0.264233,0.032745,-0.0033154,-0.00113304,-0.130497,-0.0623482,-0.00882152,-0.0169448,0,0
9.45,4.04692,-3.0734,0.264131,0.0327105,-0.00340381,-0.00114891,-0.130762,-0.062861,-0.00882089,-0.0172458,0,0
9.48,4.05484,-3.07242,0.264026,0.0326756,-0.00349327,-0.00116389,-0.131027,-0.0633828,-0.00881539,-0.0175473,0,0
9.51,4.06276,-3.07144,0.263918,0.0326401,-0.00358361,-0.00118167,-0.131292,-0.0639137,-0.00880493,-0.0178494,0,0
9.54,4.07068,-3.07046,0.263808,0.0326043,-0.00367502,-0.00119576,-0.131556,-0.0644537,-0.00878961,-0.0181519,0,0
9.57,4.07859,-3.06948,0.263695,0.032568,-0.00376739,-0.00120989,-0.13182,-0.0650027,-0.00876941,-0.0184548,0,0
9.6,4.0865,-3.06851,0.263579,0.0325312,-0.00386058,-0.00122677,-0.132083,-0.0655609,-0.00874428,-0.018758,0,0
9.63,4.09441,-3.06753,0.263461,0.0324939,-0.00395465,-0.00124284,-0.132345,-0.0661281,-0.00871422,-0.0190613,0,0
9.66,4.10232,-3.06656,0.263339,0.0324562,-0.0040497,-0.00125598,-0.132606,-0.0667045,-0.00867932,-0.0193648,0,0
9.69,4.11022,-3.06558,0.263215,0.032418,-0.00414549,-0.00127184,-0.132866,-0.0672899,-0.0086395,-0.0196683,0,0
9.72,4.11811,-3.06461,0.263088,0.0323795,-0.00424213,-0.00128634,-0.133125,-0.0678845,-0.0085948,-0.0199717,0,0
9.75,4.12601,-3.06364,0.262957,0.0323404,-0.00433951,-0.00130207,-0.133383,-0.0684882,-0.00854519,-0.020275,0,0
9.78,4.13389,-3.06267,0.262824,0.0323008,-0.00443755,-0.0013198,-0.133638,-0.069101,-0.00849064,-0.0205782,0,0
9.81,4.14178,-3.0617,0.262688,0.0322608,-0.00453651,-0.00133237,-0.133893,-0.0697229,-0.00843128,-0.020881,0,0
9.84,4.14966,-3.06073,0.262549,0.0322205,-0.00463628,-0.00134341,-0.134145,-0.0703539,-0.00836715,-0.0211834,0,0
9.87,4.15754,-3.05977,0.262407,0.0321798,-0.00473668,-0.00135715,-0.134395,-0.0709939,-0.00829819,-0.0214854,0,0
9.9,4.16541,-3.0588,0.262262,0.0321386,-0.00483768,-0.00137244,-0.134644,-0.0716431,-0.00822439,-0.0217868,0,0
9.93,4.17328,-3.05784,0.262114,0.032097,-0.00493931,-0.00138785,-0.13489,-0.0723012,-0.00814574,-0.0220876,0,0
9.96,4.18114,-3.05687,0.261962,0.0320549,-0.00504158,-0.00140241,-0.135133,-0.0729684,-0.00806229,-0.0223878,0,0
9.99,4.189,-3.05591,0.261808,0.0320124,-0.00514437,-0.00141852,-0.135374,-0.0736446,-0.007974,-0.0226872,0,0
10.02,4.19685,-3.05495,0.261651,0.0319694,-0.00524779,-0.00143325,-0.135612,-0.0743297,-0.00788093,-0.0229857,0,0
10.05,4.2047,-3.05399,0.26149,0.031926,-0.00535188,-0.00144595,-0.135848,-0.0750239,-0.00778315,-0.0232834,0,0
10.08,4.21255,-3.05303,0.261326,0.0318822,-0.00545638,-0.00146122,-0.13608,-0.0757269,-0.00768062,-0.02358,0,0
10.11,4.22039,-3.05208,0.26116,0.0318378,-0.00556124,-0.00147905,-0.136309,-0.0764388,-0.00757327,-0.0238756,0,0
10.14,4.22822,-3.05112,0.26099,0.031793,-0.00566672,-0.00149373,-0.136535,-0.0771596,-0.00746123,-0.02417,0,0
10.17,4.23605,-3.05017,0.260816,0.0317477,-0.00577264,-0.0015089,-0.136757,-0.0778892,-0.00734449,-0.0244632,0,0
10.2,4.24388,-3.04922,0.26064,0.031702,-0.00587905,-0.00152362,-0.136976,-0.0786276,-0.00722309,-0.0247551,0,0
10.23,4.25169,-3.04826,0.26046,0.0316558,-0.00598588,-0.00153866,-0.137192,-0.0793748,-0.00709705,-0.0250457,0,0
10.26,4.25951,-3.04732,0.260278,0.0316092,-0.00609316,-0.0015533,-0.137403,-0.0801306,-0.0069664,-0.0253348,0,0
10.29,4.26732,-3.04637,0.260092,0.0315622,-0.00620079,-0.00156861,-0.13761,-0.0808951,-0.00683115,-0.0256223,0,0
10.32,4.27512,-3.04542,0.259902,0.0315147,-0.00630884,-0.00158328,-0.137814,-0.0816683,-0.00669136,-0.0259083,0,0
10.35,4.28292,-3.04447,0.25971,0.0314668,-0.0064173,-0.00159765,-0.138013,-0.08245,-0.00654705,-0.0261926,0,0
10.38,4.29071,-3.04353,0.259514,0.0314184,-0.00652607,-0.00161259,-0.138207,-0.0832402,-0.00639824,-0.0264751,0,0
10.41,4.29849,-3.04259,0.259315,0.0313696,-0.0066353,-0.00162625,-0.138397,-0.0840388,-0.006245,-0.0267558,0,0
10.44,4.30627,-3.04165,0.259113,0.0313203,-0.00674465,-0.00164264,-0.138583,-0.0848459,-0.00608729,-0.0270347,0,0
10.47,4.31405,-3.04071,0.258907,0.0312706,-0.00685448,-0.00165687,-0.138763,-0.0856613,-0.00592519,-0.0273116,0,0
10.5,4.32181,-3.03977,0.258698,0.0312205,-0.00696463,-0.00167102,-0.138939,-0.086485,-0.00575876,-0.0275864,0,0
10.53,4.32957,-3.03883,0.258486,0.0311699,-0.00707506,-0.00168544,-0.13911,-0.087317,-0.00558802,-0.0278592,0,0
10.56,4.33733,-3.0379,0.25827,0.0311189,-0.00718574,-0.00170018,-0.139275,-0.088157,-0.00541299,-0.0281297,0,0
10.59,4.34508,-3.03696,0.258051,0.0310675,-0.00729672,-0.0017145,-0.139435,-0.0890052,-0.00523373,-0.0283981,0,0
10.62,4.35282,-3.03603,0.257829,0.0310156,-0.00740791,-0.0017295,-0.13959,-0.0898614,-0.00505026,-0.0286641,0,0
10.65,4.36055,-3.0351,0.257604,0.0309633,-0.00751933,-0.00174426,-0.139739,-0.0907256,-0.00486262,-0.0289278,0,0
10.68,4.36828,-3.03417,0.257375,0.0309105,-0.00763106,-0.00175814,-0.139882,-0.0915977,-0.00467089,-0.029189,0,0
10.71,4.376,-3.03325,0.257142,0.0308573,-0.00774287,-0.0017735,-0.14002,-0.0924776,-0.00447507,-0.0294478,0,0
10.74,4.38372,-3.03232,0.256907,0.0308037,-0.00785499,-0.00178773,-0.140152,-0.0933652,-0.00427522,-0.0297039,0,0
10.77,4.39142,-3.0314,0.256668,0.0307496,-0.00796728,-0.00180191,-0.140277,-0.0942604,-0.0040714,-0.0299575,0,0
10.8,4.39912,-3.03047,0.256425,0.0306951,-0.00807982,-0.00181573,-0.140397,-0.0951633,-0.00386367,-0.0302083,0,0
10.83,4.40682,-3.02955,0.256179,0.0306403,-0.00819263,-0.00182859,-0.14051,-0.0960736,-0.00365209,-0.0304564,0,0
10.86,4.4145,-3.02863,0.25593,0.030585,-0.00830542,-0.00184352,-0.140617,-0.0969914,-0.00343666,-0.0307017,0,0
10.89,4.42218,-3.02772,0.255678,0.0305293,-0.00841851,-0.00185687,-0.140717,-0.0979165,-0.00321748,-0.0309441,0,0
10.92,4.42985,-3.0268,0.255422,0.0304731,-0.00853163,-0.00187123,-0.14081,-0.0988488,-0.00299456,-0.0311835,0,0
10.95,4.43751,-3.02589,0.255162,0.0304166,-0.00864491,-0.00188518,-0.140897,-0.0997883,-0.00276796,-0.03142,0,0
10.98,4.44517,-3.02497,0.2549,0.0303596,-0.00875837,-0.00189869,-0.140977,-0.100735,-0.00253776,-0.0316534,0,0
11.01,4.45282,-3.02406,0.254634,0.0303023,-0.00887195,-0.00191208,-0.14105,-0.101688,-0.00230401,-0.0318837,0,0
11.04,4.46045,-3.02315,0.254364,0.0302445,-0.00898562,-0.00192565,-0.141116,-0.102649,-0.00206675,-0.0321109,0,0
11.07,4.46809,-3.02225,0.254091,0.0301863,-0.00909943,-0.00193871,-0.141175,-0.103616,-0.00182606,-0.0323348,0,0
11.1,4.47571,-3.02134,0.253815,0.0301278,-0.00921331,-0.00195192,-0.141226,-0.10459,-0.00158199,-0.0325555,0,0
11.13,4.48332,-3.02044,0.253535,0.0300688,-0.00932721,-0.00196547,-0.141271,-0.10557,-0.00133458,-0.0327729,0,0
11.16,4.49093,-3.01953,0.253252,0.0300094,-0.00944119,-0.00197876,-0.141307,-0.106557,-0.0010839,-0.0329869,0,0
11.19,4.49853,-3.01863,0.252965,0.0299497,-0.00955517,-0.00199228,-0.141336,-0.10755,-0.000829996,-0.0331975,0,0
11.22,4.50611,-3.01774,0.252675,0.0298895,-0.00966918,-0.0020055,-0.141358,-0.10855,-0.000572943,-0.0334046,0,0
11.25,4.51369,-3.01684,0.252381,0.029829,-0.00978329,-0.00201829,-0.141371,-0.109556,-0.000312808,-0.0336082,0,0
11.28,4.52127,-3.01594,0.252084,0.029768,-0.00989727,-0.0020318,-0.141377,-0.110568,-4.96E-05,-0.0338082,0,0
11.31,4.52883,-3.01505,0.251784,0.0297066,-0.0100112,-0.00204559,-0.141375,-0.111585,0.000216533,-0.0340047,0,0
11.34,4.53638,-3.01416,0.25148,0.0296449,-0.0101252,-0.00205803,-0.141365,-0.112609,0.000485587,-0.0341975,0,0
11.37,4.54393,-3.01327,0.251173,0.0295828,-0.0102392,-0.00207077,-0.141347,-0.113638,0.000757477,-0.0343866,0,0
11.4,4.55146,-3.01238,0.250863,0.0295203,-0.0103531,-0.00208409,-0.14132,-0.114673,0.00103216,-0.034572,0,0
11.43,4.55899,-3.0115,0.250549,0.0294574,-0.0104669,-0.00209691,-0.141285,-0.115714,0.00130955,-0.0347536,0,0
11.46,4.5665,-3.01061,0.250231,0.0293941,-0.0105807,-0.00210941,-0.141242,-0.11676,0.00158958,-0.0349314,0,0
11.49,4.57401,-3.00973,0.24991,0.0293304,-0.0106944,-0.00212184,-0.141191,-0.117811,0.00187218,-0.0351054,0,0
11.52,4.58151,-3.00885,0.249586,0.0292664,-0.0108077,-0.00213544,-0.141131,-0.118867,0.00215733,-0.0352754,0,0
11.55,4.589,-3.00797,0.249258,0.0292019,-0.0109211,-0.00214791,-0.141062,-0.119929,0.00244492,-0.0354416,0,0
11.58,4.59647,-3.0071,0.248927,0.0291371,-0.0110345,-0.00215985,-0.140985,-0.120995,0.00273488,-0.0356038,0,0
11.61,4.60394,-3.00622,0.248593,0.029072,-0.0111476,-0.00217215,-0.140898,-0.122067,0.00302715,-0.035762,0,0
11.64,4.6114,-3.00535,0.248255,0.0290065,-0.0112611,-0.00218293,-0.140803,-0.123142,0.00332161,-0.0359162,0,0
11.67,4.61885,-3.00448,0.247914,0.0289406,-0.011374,-0.0021947,-0.1407,-0.124223,0.00361823,-0.0360663,0,0
11.7,4.62628,-3.00361,0.247569,0.0288744,-0.0114867,-0.0022065,-0.140587,-0.125308,0.00391694,-0.0362124,0,0
11.73,4.63371,-3.00275,0.247221,0.0288079,-0.0115992,-0.00221881,-0.140465,-0.126397,0.0042177,-0.0363544,0,0
11.76,4.64113,-3.00188,0.24687,0.028741,-0.0117121,-0.00222939,-0.140334,-0.127491,0.00452037,-0.0364922,0,0
11.79,4.64853,-3.00102,0.246515,0.0286737,-0.0118241,-0.0022415,-0.140195,-0.128588,0.00482494,-0.0366259,0,0
11.82,4.65593,-3.00016,0.246157,0.0286061,-0.0119354,-0.00225412,-0.140045,-0.12969,0.00513137,-0.0367554,0,0
11.85,4.66331,-2.9993,0.245796,0.0285381,-0.0120467,-0.00226617,-0.139887,-0.130795,0.00543955,-0.0368807,0,0
11.88,4.67069,-2.99845,0.245431,0.0284698,-0.0121583,-0.00227749,-0.13972,-0.131904,0.0057494,-0.0370017,0,0
11.91,4.67805,-2.99759,0.245063,0.0284011,-0.0122687,-0.00228919,-0.139543,-0.133017,0.00606086,-0.0371186,0,0
11.94,4.6854,-2.99674,0.244692,0.0283321,-0.0123791,-0.00229995,-0.139356,-0.134133,0.00637385,-0.0372311,0,0
